,0
GCF_000022165:AJBGEP_01261,19558
GCF_000022165:AJBGEP_01262,19559
GCF_000022165:AJBGEP_01263,19560
GCF_000022165:AJBGEP_01264,19561
GCF_000022165:AJBGEP_01265,19562
GCF_000022165:AJBGEP_01266,19563
GCF_000022165:AJBGEP_01267,19564
GCF_000022165:AJBGEP_01271,19565
GCF_000022165:AJBGEP_01272,19566
GCF_000022165:AJBGEP_01274,19567
GCF_000022165:AJBGEP_01275,19568
GCF_000022165:AJBGEP_01276,19569
GCF_000022165:AJBGEP_01277,19570
GCF_000022165:AJBGEP_01278,19571
GCF_000022165:AJBGEP_01279,19572
GCF_000022165:AJBGEP_01280,19573
GCF_000022165:AJBGEP_01281,19574
GCF_000022165:AJBGEP_01282,19575
GCF_000022165:AJBGEP_01283,19576
GCF_000022165:AJBGEP_01284,19577
GCF_000022165:AJBGEP_01285,19578
GCF_000022165:AJBGEP_01286,19579
GCF_000022165:AJBGEP_01287,19580
GCF_000022165:AJBGEP_01288,19581
GCF_000022165:AJBGEP_01289,19582
GCF_000022165:AJBGEP_01290,19583
GCF_000022165:AJBGEP_01291,19584
GCF_000022165:AJBGEP_01292,19585
GCF_000022165:AJBGEP_01293,19586
GCF_000022165:AJBGEP_01294,19587
GCF_000022165:AJBGEP_01295,19588
GCF_000022165:AJBGEP_01296,19589
GCF_000022165:AJBGEP_01297,19590
GCF_000022165:AJBGEP_01298,19591
GCF_000022165:AJBGEP_01299,19592
GCF_000022165:AJBGEP_01300,19593
GCF_000022165:AJBGEP_01301,19594
GCF_000022165:AJBGEP_01302,19595
GCF_000022165:AJBGEP_01303,19596
GCF_000022165:AJBGEP_01304,19597
GCF_000022165:AJBGEP_01306,19598
GCF_000022165:AJBGEP_01307,19599
GCF_000022165:AJBGEP_01308,19600
GCF_000022165:AJBGEP_01309,19601
GCF_000022165:AJBGEP_01310,19602
GCF_000022165:AJBGEP_01311,19603
GCF_000022165:AJBGEP_01312,19604
GCF_000022165:AJBGEP_01314,19605
GCF_000022165:AJBGEP_01315,19606
GCF_000022165:AJBGEP_01316,19607
GCF_000022165:AJBGEP_01318,19608
GCF_000022165:AJBGEP_01319,19609
GCF_000022165:AJBGEP_01320,19610
GCF_000022165:AJBGEP_01322,19611
GCF_000022165:AJBGEP_01325,19612
GCF_000022165:AJBGEP_01326,19613
GCF_000022165:AJBGEP_01327,19614
GCF_000022165:AJBGEP_01328,19615
GCF_000022165:AJBGEP_01329,19616
GCF_000022165:AJBGEP_01330,19617
GCF_000022165:AJBGEP_01331,19618
GCF_000022165:AJBGEP_01332,19619
GCF_000022165:AJBGEP_01333,19620
GCF_000022165:AJBGEP_01334,19621
GCF_000022165:AJBGEP_01335,19622
GCF_000022165:AJBGEP_01336,19623
GCF_000022165:AJBGEP_01337,19624
GCF_000022165:AJBGEP_01340,19625
GCF_000022165:AJBGEP_01341,19626
GCF_000022165:AJBGEP_01342,19627
GCF_000022165:AJBGEP_01343,19628
GCF_000022165:AJBGEP_01344,19629
GCF_000022165:AJBGEP_01345,19630
GCF_000022165:AJBGEP_01346,19631
GCF_000022165:AJBGEP_01347,19632
GCF_000022165:AJBGEP_01348,19633
GCF_000022165:AJBGEP_01349,19634
GCF_000022165:AJBGEP_01351,19635
GCF_000022165:AJBGEP_01352,19636
GCF_000022165:AJBGEP_01353,19637
GCF_000022165:AJBGEP_01354,19638
GCF_000022165:AJBGEP_01355,19639
GCF_000022165:AJBGEP_01356,19640
GCF_000022165:AJBGEP_01357,19641
GCF_000022165:AJBGEP_01358,19642
GCF_000022165:AJBGEP_01359,19643
GCF_000022165:AJBGEP_01360,19644
GCF_000022165:AJBGEP_01361,19645
GCF_000022165:AJBGEP_01362,19646
GCF_000022165:AJBGEP_01363,19647
GCF_000022165:AJBGEP_01364,19648
GCF_000022165:AJBGEP_01365,19649
GCF_000022165:AJBGEP_01366,19650
GCF_000022165:AJBGEP_01367,19651
GCF_000022165:AJBGEP_01368,19652
GCF_000022165:AJBGEP_01369,19653
GCF_000022165:AJBGEP_01370,19654
GCF_000022165:AJBGEP_01371,19655
GCF_000022165:AJBGEP_01372,19656
GCF_000022165:AJBGEP_01373,19657
GCF_000022165:AJBGEP_01374,19658
GCF_000022165:AJBGEP_01375,19659
GCF_000022165:AJBGEP_01376,19660
GCF_000022165:AJBGEP_01377,19661
GCF_000022165:AJBGEP_01378,19662
GCF_000022165:AJBGEP_01379,19663
GCF_000022165:AJBGEP_01380,19664
GCF_000022165:AJBGEP_01381,19665
GCF_000022165:AJBGEP_01382,19666
GCF_000022165:AJBGEP_01383,19667
GCF_000022165:AJBGEP_01384,19668
GCF_000022165:AJBGEP_01385,19669
GCF_000022165:AJBGEP_01386,19670
GCF_000022165:AJBGEP_01387,19671
GCF_000022165:AJBGEP_01388,19672
GCF_000022165:AJBGEP_01389,19673
GCF_000022165:AJBGEP_01390,19674
GCF_000022165:AJBGEP_01391,19675
GCF_000022165:AJBGEP_01392,19676
GCF_000022165:AJBGEP_01393,19677
GCF_000022165:AJBGEP_01394,19678
GCF_000022165:AJBGEP_01395,19679
GCF_000022165:AJBGEP_01396,19680
GCF_000022165:AJBGEP_01397,19681
GCF_000022165:AJBGEP_01398,19682
GCF_000022165:AJBGEP_01399,19683
GCF_000022165:AJBGEP_01400,19684
GCF_000022165:AJBGEP_01401,19685
GCF_000022165:AJBGEP_01402,19686
GCF_000022165:AJBGEP_01403,19687
GCF_000022165:AJBGEP_01404,19688
GCF_000022165:AJBGEP_01405,19689
GCF_000022165:AJBGEP_01406,19690
GCF_000022165:AJBGEP_01407,19691
GCF_000022165:AJBGEP_01408,19692
GCF_000022165:AJBGEP_01409,19693
GCF_000022165:AJBGEP_01410,19694
GCF_000022165:AJBGEP_01411,19695
GCF_000022165:AJBGEP_01412,19696
GCF_000022165:AJBGEP_01413,19697
GCF_000022165:AJBGEP_01414,19698
GCF_000022165:AJBGEP_01415,19699
GCF_000022165:AJBGEP_01416,19700
GCF_000022165:AJBGEP_01417,19701
GCF_000022165:AJBGEP_01419,19702
GCF_000022165:AJBGEP_01420,19703
GCF_000022165:AJBGEP_01421,19704
GCF_000022165:AJBGEP_01422,19705
GCF_000022165:AJBGEP_01423,19706
GCF_000022165:AJBGEP_01424,19707
GCF_000022165:AJBGEP_01425,19708
GCF_000022165:AJBGEP_01426,19709
GCF_000022165:AJBGEP_01427,19710
GCF_000022165:AJBGEP_01428,19711
GCF_000022165:AJBGEP_01429,19712
GCF_000022165:AJBGEP_01430,19713
GCF_000022165:AJBGEP_01431,19714
GCF_000022165:AJBGEP_01432,19715
GCF_000022165:AJBGEP_01433,19716
GCF_000022165:AJBGEP_01434,19717
GCF_000022165:AJBGEP_01435,19718
GCF_000022165:AJBGEP_01436,19719
GCF_000022165:AJBGEP_01437,19720
GCF_000022165:AJBGEP_01438,19721
GCF_000022165:AJBGEP_01439,19722
GCF_000022165:AJBGEP_01440,19723
GCF_000022165:AJBGEP_01441,19724
GCF_000022165:AJBGEP_01443,19725
GCF_000022165:AJBGEP_01444,19726
GCF_000022165:AJBGEP_01445,19727
GCF_000022165:AJBGEP_01446,19728
GCF_000022165:AJBGEP_01448,19729
GCF_000022165:AJBGEP_01449,19730
GCF_000022165:AJBGEP_01450,19731
GCF_000022165:AJBGEP_01451,19732
GCF_000022165:AJBGEP_01452,19733
GCF_000022165:AJBGEP_01453,19734
GCF_000022165:AJBGEP_01454,19735
GCF_000022165:AJBGEP_01455,19736
GCF_000022165:AJBGEP_01456,19737
GCF_000022165:AJBGEP_01457,19738
GCF_000022165:AJBGEP_01458,19739
GCF_000022165:AJBGEP_01459,19740
GCF_000022165:AJBGEP_01460,19741
GCF_000022165:AJBGEP_01461,19742
GCF_000022165:AJBGEP_01462,19743
GCF_000022165:AJBGEP_01463,19744
GCF_000022165:AJBGEP_01464,19745
GCF_000022165:AJBGEP_01465,19746
GCF_000022165:AJBGEP_01466,19747
GCF_000022165:AJBGEP_01467,19748
GCF_000022165:AJBGEP_01468,19749
GCF_000022165:AJBGEP_01469,19750
GCF_000022165:AJBGEP_01470,19751
GCF_000022165:AJBGEP_01471,19752
GCF_000022165:AJBGEP_01472,19753
GCF_000022165:AJBGEP_01473,19754
GCF_000022165:AJBGEP_01474,19755
GCF_000022165:AJBGEP_01475,19756
GCF_000022165:AJBGEP_01476,19757
GCF_000022165:AJBGEP_01477,19758
GCF_000022165:AJBGEP_01478,19759
GCF_000022165:AJBGEP_01479,19760
GCF_000022165:AJBGEP_01480,19761
GCF_000022165:AJBGEP_01481,19762
GCF_000022165:AJBGEP_01482,19763
GCF_000022165:AJBGEP_01483,19764
GCF_000022165:AJBGEP_01484,19765
GCF_000022165:AJBGEP_01485,19766
GCF_000022165:AJBGEP_01486,19767
GCF_000022165:AJBGEP_01487,19768
GCF_000022165:AJBGEP_01488,19769
GCF_000022165:AJBGEP_01489,19770
GCF_000022165:AJBGEP_01490,19771
GCF_000022165:AJBGEP_01491,19772
GCF_000022165:AJBGEP_01492,19773
GCF_000022165:AJBGEP_01493,19774
GCF_000022165:AJBGEP_01494,19775
GCF_000022165:AJBGEP_01495,19776
GCF_000022165:AJBGEP_01496,19777
GCF_000022165:AJBGEP_01497,19778
GCF_000022165:AJBGEP_01498,19779
GCF_000022165:AJBGEP_01499,19780
GCF_000022165:AJBGEP_01500,19781
GCF_000022165:AJBGEP_01501,19782
GCF_000022165:AJBGEP_01502,19783
GCF_000022165:AJBGEP_01505,19784
GCF_000022165:AJBGEP_01506,19785
GCF_000022165:AJBGEP_01507,19786
GCF_000022165:AJBGEP_01508,19787
GCF_000022165:AJBGEP_01509,19788
GCF_000022165:AJBGEP_01510,19789
GCF_000022165:AJBGEP_01512,19790
GCF_000022165:AJBGEP_01513,19791
GCF_000022165:AJBGEP_01514,19792
GCF_000022165:AJBGEP_01515,19793
GCF_000022165:AJBGEP_01516,19794
GCF_000022165:AJBGEP_01517,19795
GCF_000022165:AJBGEP_01518,19796
GCF_000022165:AJBGEP_01519,19797
GCF_000022165:AJBGEP_01520,19798
GCF_000022165:AJBGEP_01521,19799
GCF_000022165:AJBGEP_01522,19800
GCF_000022165:AJBGEP_01523,19801
GCF_000022165:AJBGEP_01524,19802
GCF_000022165:AJBGEP_01525,19803
GCF_000022165:AJBGEP_01526,19804
GCF_000022165:AJBGEP_01527,19805
GCF_000022165:AJBGEP_01528,19806
GCF_000022165:AJBGEP_01529,19807
GCF_000022165:AJBGEP_01530,19808
GCF_000022165:AJBGEP_01531,19809
GCF_000022165:AJBGEP_01532,19810
GCF_000022165:AJBGEP_01533,19811
GCF_000022165:AJBGEP_01534,19812
GCF_000022165:AJBGEP_01535,19813
GCF_000022165:AJBGEP_01536,19814
GCF_000022165:AJBGEP_01537,19815
GCF_000022165:AJBGEP_01538,19816
GCF_000022165:AJBGEP_01539,19817
GCF_000022165:AJBGEP_01540,19818
GCF_000022165:AJBGEP_01541,19819
GCF_000022165:AJBGEP_01542,19820
GCF_000022165:AJBGEP_01543,19821
GCF_000022165:AJBGEP_01544,19822
GCF_000022165:AJBGEP_01545,19823
GCF_000022165:AJBGEP_01546,19824
GCF_000022165:AJBGEP_01547,19825
GCF_000022165:AJBGEP_01548,19826
GCF_000022165:AJBGEP_01549,19827
GCF_000022165:AJBGEP_01550,19828
GCF_000022165:AJBGEP_01551,19829
GCF_000022165:AJBGEP_01552,19830
GCF_000022165:AJBGEP_01553,19831
GCF_000022165:AJBGEP_01554,19832
GCF_000022165:AJBGEP_01555,19833
GCF_000022165:AJBGEP_01556,19834
GCF_000022165:AJBGEP_01557,19835
GCF_000022165:AJBGEP_01558,19836
GCF_000022165:AJBGEP_01559,19837
GCF_000022165:AJBGEP_01560,19838
GCF_000022165:AJBGEP_01561,19839
GCF_000022165:AJBGEP_01562,19840
GCF_000022165:AJBGEP_01563,19841
GCF_000022165:AJBGEP_01564,19842
GCF_000022165:AJBGEP_01565,19843
GCF_000022165:AJBGEP_01566,19844
GCF_000022165:AJBGEP_01567,19845
GCF_000022165:AJBGEP_01568,19846
GCF_000022165:AJBGEP_01569,19847
GCF_000022165:AJBGEP_01570,19848
GCF_000022165:AJBGEP_01571,19849
GCF_000022165:AJBGEP_01572,19850
GCF_000022165:AJBGEP_01573,19851
GCF_000022165:AJBGEP_01574,19852
GCF_000022165:AJBGEP_01575,19853
GCF_000022165:AJBGEP_01576,19854
GCF_000022165:AJBGEP_01577,19855
GCF_000022165:AJBGEP_01578,19856
GCF_000022165:AJBGEP_01579,19857
GCF_000022165:AJBGEP_01580,19858
GCF_000022165:AJBGEP_01581,19859
GCF_000022165:AJBGEP_01582,19860
GCF_000022165:AJBGEP_01583,19861
GCF_000022165:AJBGEP_01584,19862
GCF_000022165:AJBGEP_01585,19863
GCF_000022165:AJBGEP_01586,19864
GCF_000022165:AJBGEP_01587,19865
GCF_000022165:AJBGEP_01588,19866
GCF_000022165:AJBGEP_01589,19867
GCF_000022165:AJBGEP_01590,19868
GCF_000022165:AJBGEP_01591,19869
GCF_000022165:AJBGEP_01592,19870
GCF_000022165:AJBGEP_01593,19871
GCF_000022165:AJBGEP_01594,19872
GCF_000022165:AJBGEP_01595,19873
GCF_000022165:AJBGEP_01597,19874
GCF_000022165:AJBGEP_01598,19875
GCF_000022165:AJBGEP_01599,19876
GCF_000022165:AJBGEP_01600,19877
GCF_000022165:AJBGEP_01601,19878
GCF_000022165:AJBGEP_01602,19879
GCF_000022165:AJBGEP_01603,19880
GCF_000022165:AJBGEP_01604,19881
GCF_000022165:AJBGEP_01605,19882
GCF_000022165:AJBGEP_01606,19883
GCF_000022165:AJBGEP_01607,19884
GCF_000022165:AJBGEP_01608,19885
GCF_000022165:AJBGEP_01609,19886
GCF_000022165:AJBGEP_01610,19887
GCF_000022165:AJBGEP_01612,19888
GCF_000022165:AJBGEP_01613,19889
GCF_000022165:AJBGEP_01614,19890
GCF_000022165:AJBGEP_01615,19891
GCF_000022165:AJBGEP_01616,19892
GCF_000022165:AJBGEP_01617,19893
GCF_000022165:AJBGEP_01618,19894
GCF_000022165:AJBGEP_01619,19895
GCF_000022165:AJBGEP_01620,19896
GCF_000022165:AJBGEP_01621,19897
GCF_000022165:AJBGEP_01622,19898
GCF_000022165:AJBGEP_01623,19899
GCF_000022165:AJBGEP_01624,19900
GCF_000022165:AJBGEP_01625,19901
GCF_000022165:AJBGEP_01626,19902
GCF_000022165:AJBGEP_01627,19903
GCF_000022165:AJBGEP_01628,19904
GCF_000022165:AJBGEP_01629,19905
GCF_000022165:AJBGEP_01630,19906
GCF_000022165:AJBGEP_01631,19907
GCF_000022165:AJBGEP_01632,19908
GCF_000022165:AJBGEP_01633,19909
GCF_000022165:AJBGEP_01634,19910
GCF_000022165:AJBGEP_01635,19911
GCF_000022165:AJBGEP_01636,19912
GCF_000022165:AJBGEP_01637,19913
GCF_000022165:AJBGEP_01639,19914
GCF_000022165:AJBGEP_01640,19915
GCF_000022165:AJBGEP_01641,19916
GCF_000022165:AJBGEP_01642,19917
GCF_000022165:AJBGEP_01643,19918
GCF_000022165:AJBGEP_01644,19919
GCF_000022165:AJBGEP_01645,19920
GCF_000022165:AJBGEP_01646,19921
GCF_000022165:AJBGEP_01647,19922
GCF_000022165:AJBGEP_01648,19923
GCF_000022165:AJBGEP_01649,19924
GCF_000022165:AJBGEP_01650,19925
GCF_000022165:AJBGEP_01651,19926
GCF_000022165:AJBGEP_01652,19927
GCF_000022165:AJBGEP_01653,19928
GCF_000022165:AJBGEP_01654,19929
GCF_000022165:AJBGEP_01655,19930
GCF_000022165:AJBGEP_01656,19931
GCF_000022165:AJBGEP_01657,19932
GCF_000022165:AJBGEP_01658,19933
GCF_000022165:AJBGEP_01659,19934
GCF_000022165:AJBGEP_01660,19935
GCF_000022165:AJBGEP_01661,19936
GCF_000022165:AJBGEP_01662,19937
GCF_000022165:AJBGEP_01663,19938
GCF_000022165:AJBGEP_01664,19939
GCF_000022165:AJBGEP_01665,19940
GCF_000022165:AJBGEP_01666,19941
GCF_000022165:AJBGEP_01667,19942
GCF_000022165:AJBGEP_01668,19943
GCF_000022165:AJBGEP_01669,19944
GCF_000022165:AJBGEP_01670,19945
GCF_000022165:AJBGEP_01671,19946
GCF_000022165:AJBGEP_01672,19947
GCF_000022165:AJBGEP_01673,19948
GCF_000022165:AJBGEP_01674,19949
GCF_000022165:AJBGEP_01675,19950
GCF_000022165:AJBGEP_01676,19951
GCF_000022165:AJBGEP_01677,19952
GCF_000022165:AJBGEP_01678,19953
GCF_000022165:AJBGEP_01679,19954
GCF_000022165:AJBGEP_01680,19955
GCF_000022165:AJBGEP_01681,19956
GCF_000022165:AJBGEP_01682,19957
GCF_000022165:AJBGEP_01683,19958
GCF_000022165:AJBGEP_01684,19959
GCF_000022165:AJBGEP_01685,19960
GCF_000022165:AJBGEP_01686,19961
GCF_000022165:AJBGEP_01687,19962
GCF_000022165:AJBGEP_01688,19963
GCF_000022165:AJBGEP_01689,19964
GCF_000022165:AJBGEP_01690,19965
GCF_000022165:AJBGEP_01691,19966
GCF_000022165:AJBGEP_01692,19967
GCF_000022165:AJBGEP_01693,19968
GCF_000022165:AJBGEP_01694,19969
GCF_000022165:AJBGEP_01695,19970
GCF_000022165:AJBGEP_01696,19971
GCF_000022165:AJBGEP_01697,19972
GCF_000022165:AJBGEP_01698,19973
GCF_000022165:AJBGEP_01699,19974
GCF_000022165:AJBGEP_01700,19975
GCF_000022165:AJBGEP_01701,19976
GCF_000022165:AJBGEP_01702,19977
GCF_000022165:AJBGEP_01703,19978
GCF_000022165:AJBGEP_01704,19979
GCF_000022165:AJBGEP_01705,19980
GCF_000022165:AJBGEP_01706,19981
GCF_000022165:AJBGEP_01707,19982
GCF_000022165:AJBGEP_01708,19983
GCF_000022165:AJBGEP_01709,19984
GCF_000022165:AJBGEP_01710,19985
GCF_000022165:AJBGEP_01711,19986
GCF_000022165:AJBGEP_01712,19987
GCF_000022165:AJBGEP_01713,19988
GCF_000022165:AJBGEP_01714,19989
GCF_000022165:AJBGEP_01715,19990
GCF_000022165:AJBGEP_01716,19991
GCF_000022165:AJBGEP_01717,19992
GCF_000022165:AJBGEP_01718,19993
GCF_000022165:AJBGEP_01719,19994
GCF_000022165:AJBGEP_01720,19995
GCF_000022165:AJBGEP_01721,19996
GCF_000022165:AJBGEP_01722,19997
GCF_000022165:AJBGEP_01723,19998
GCF_000022165:AJBGEP_01724,19999
GCF_000022165:AJBGEP_01725,20000
GCF_000022165:AJBGEP_01727,20001
GCF_000022165:AJBGEP_01728,20002
GCF_000022165:AJBGEP_01729,20003
GCF_000022165:AJBGEP_01730,20004
GCF_000022165:AJBGEP_01731,20005
GCF_000022165:AJBGEP_01732,20006
GCF_000022165:AJBGEP_01733,20007
GCF_000022165:AJBGEP_01734,20008
GCF_000022165:AJBGEP_01735,20009
GCF_000022165:AJBGEP_01736,20010
GCF_000022165:AJBGEP_01737,20011
GCF_000022165:AJBGEP_01738,20012
GCF_000022165:AJBGEP_01740,20013
GCF_000022165:AJBGEP_01741,20014
GCF_000022165:AJBGEP_01742,20015
GCF_000022165:AJBGEP_01743,20016
GCF_000022165:AJBGEP_01745,20017
GCF_000022165:AJBGEP_01746,20018
GCF_000022165:AJBGEP_01747,20019
GCF_000022165:AJBGEP_01748,20020
GCF_000022165:AJBGEP_01749,20021
GCF_000022165:AJBGEP_01750,20022
GCF_000022165:AJBGEP_01751,20023
GCF_000022165:AJBGEP_01752,20024
GCF_000022165:AJBGEP_01753,20025
GCF_000022165:AJBGEP_01754,20026
GCF_000022165:AJBGEP_01755,20027
GCF_000022165:AJBGEP_01756,20028
GCF_000022165:AJBGEP_01757,20029
GCF_000022165:AJBGEP_01758,20030
GCF_000022165:AJBGEP_01759,20031
GCF_000022165:AJBGEP_01760,20032
GCF_000022165:AJBGEP_01761,20033
GCF_000022165:AJBGEP_01762,20034
GCF_000022165:AJBGEP_01763,20035
GCF_000022165:AJBGEP_01764,20036
GCF_000022165:AJBGEP_01765,20037
GCF_000022165:AJBGEP_01766,20038
GCF_000022165:AJBGEP_01767,20039
GCF_000022165:AJBGEP_01768,20040
GCF_000022165:AJBGEP_01769,20041
GCF_000022165:AJBGEP_01770,20042
GCF_000022165:AJBGEP_01772,20043
GCF_000022165:AJBGEP_01773,20044
GCF_000022165:AJBGEP_01774,20045
GCF_000022165:AJBGEP_01775,20046
GCF_000022165:AJBGEP_01776,20047
GCF_000022165:AJBGEP_01777,20048
GCF_000022165:AJBGEP_01778,20049
GCF_000022165:AJBGEP_01779,20050
GCF_000022165:AJBGEP_01780,20051
GCF_000022165:AJBGEP_01781,20052
GCF_000022165:AJBGEP_01782,20053
GCF_000022165:AJBGEP_01783,20054
GCF_000022165:AJBGEP_01784,20055
GCF_000022165:AJBGEP_01785,20056
GCF_000022165:AJBGEP_01786,20057
GCF_000022165:AJBGEP_01787,20058
GCF_000022165:AJBGEP_01788,20059
GCF_000022165:AJBGEP_01789,20060
GCF_000022165:AJBGEP_01790,20061
GCF_000022165:AJBGEP_01791,20062
GCF_000022165:AJBGEP_01792,20063
GCF_000022165:AJBGEP_01793,20064
GCF_000022165:AJBGEP_01794,20065
GCF_000022165:AJBGEP_01795,20066
GCF_000022165:AJBGEP_01796,20067
GCF_000022165:AJBGEP_01797,20068
GCF_000022165:AJBGEP_01798,20069
GCF_000022165:AJBGEP_01799,20070
GCF_000022165:AJBGEP_01800,20071
GCF_000022165:AJBGEP_01801,20072
GCF_000022165:AJBGEP_01802,20073
GCF_000022165:AJBGEP_01804,20074
GCF_000022165:AJBGEP_01805,20075
GCF_000022165:AJBGEP_01806,20076
GCF_000022165:AJBGEP_01807,20077
GCF_000022165:AJBGEP_01808,20078
GCF_000022165:AJBGEP_01809,20079
GCF_000022165:AJBGEP_01810,20080
GCF_000022165:AJBGEP_01811,20081
GCF_000022165:AJBGEP_01812,20082
GCF_000022165:AJBGEP_01813,20083
GCF_000022165:AJBGEP_01814,20084
GCF_000022165:AJBGEP_01815,20085
GCF_000022165:AJBGEP_01816,20086
GCF_000022165:AJBGEP_01817,20087
GCF_000022165:AJBGEP_01818,20088
GCF_000022165:AJBGEP_01819,20089
GCF_000022165:AJBGEP_01820,20090
GCF_000022165:AJBGEP_01821,20091
GCF_000022165:AJBGEP_01822,20092
GCF_000022165:AJBGEP_01823,20093
GCF_000022165:AJBGEP_01824,20094
GCF_000022165:AJBGEP_01825,20095
GCF_000022165:AJBGEP_01826,20096
GCF_000022165:AJBGEP_01827,20097
GCF_000022165:AJBGEP_01828,20098
GCF_000022165:AJBGEP_01829,20099
GCF_000022165:AJBGEP_01830,20100
GCF_000022165:AJBGEP_01831,20101
GCF_000022165:AJBGEP_01832,20102
GCF_000022165:AJBGEP_01833,20103
GCF_000022165:AJBGEP_01834,20104
GCF_000022165:AJBGEP_01835,20105
GCF_000022165:AJBGEP_01836,20106
GCF_000022165:AJBGEP_01837,20107
GCF_000022165:AJBGEP_01838,20108
GCF_000022165:AJBGEP_01839,20109
GCF_000022165:AJBGEP_01840,20110
GCF_000022165:AJBGEP_01841,20111
GCF_000022165:AJBGEP_01842,20112
GCF_000022165:AJBGEP_01843,20113
GCF_000022165:AJBGEP_01844,20114
GCF_000022165:AJBGEP_01845,20115
GCF_000022165:AJBGEP_01846,20116
GCF_000022165:AJBGEP_01847,20117
GCF_000022165:AJBGEP_01848,20118
GCF_000022165:AJBGEP_01851,20119
GCF_000022165:AJBGEP_01852,20120
GCF_000022165:AJBGEP_01853,20121
GCF_000022165:AJBGEP_01854,20122
GCF_000022165:AJBGEP_01855,20123
GCF_000022165:AJBGEP_01856,20124
GCF_000022165:AJBGEP_01857,20125
GCF_000022165:AJBGEP_01858,20126
GCF_000022165:AJBGEP_01859,20127
GCF_000022165:AJBGEP_01860,20128
GCF_000022165:AJBGEP_01861,20129
GCF_000022165:AJBGEP_01862,20130
GCF_000022165:AJBGEP_01863,20131
GCF_000022165:AJBGEP_01864,20132
GCF_000022165:AJBGEP_01865,20133
GCF_000022165:AJBGEP_01866,20134
GCF_000022165:AJBGEP_01867,20135
GCF_000022165:AJBGEP_01868,20136
GCF_000022165:AJBGEP_01869,20137
GCF_000022165:AJBGEP_01870,20138
GCF_000022165:AJBGEP_01871,20139
GCF_000022165:AJBGEP_01872,20140
GCF_000022165:AJBGEP_01873,20141
GCF_000022165:AJBGEP_01874,20142
GCF_000022165:AJBGEP_01875,20143
GCF_000022165:AJBGEP_01876,20144
GCF_000022165:AJBGEP_01877,20145
GCF_000022165:AJBGEP_01878,20146
GCF_000022165:AJBGEP_01879,20147
GCF_000022165:AJBGEP_01880,20148
GCF_000022165:AJBGEP_01881,20149
GCF_000022165:AJBGEP_01882,20150
GCF_000022165:AJBGEP_01883,20151
GCF_000022165:AJBGEP_01884,20152
GCF_000022165:AJBGEP_01885,20153
GCF_000022165:AJBGEP_01886,20154
GCF_000022165:AJBGEP_01887,20155
GCF_000022165:AJBGEP_01888,20156
GCF_000022165:AJBGEP_01889,20157
GCF_000022165:AJBGEP_01890,20158
GCF_000022165:AJBGEP_01891,20159
GCF_000022165:AJBGEP_01892,20160
GCF_000022165:AJBGEP_01893,20161
GCF_000022165:AJBGEP_01894,20162
GCF_000022165:AJBGEP_01895,20163
GCF_000022165:AJBGEP_01896,20164
GCF_000022165:AJBGEP_01897,20165
GCF_000022165:AJBGEP_01898,20166
GCF_000022165:AJBGEP_01899,20167
GCF_000022165:AJBGEP_01900,20168
GCF_000022165:AJBGEP_01901,20169
GCF_000022165:AJBGEP_01902,20170
GCF_000022165:AJBGEP_01903,20171
GCF_000022165:AJBGEP_01904,20172
GCF_000022165:AJBGEP_01905,20173
GCF_000022165:AJBGEP_01906,20174
GCF_000022165:AJBGEP_01907,20175
GCF_000022165:AJBGEP_01908,20176
GCF_000022165:AJBGEP_01909,20177
GCF_000022165:AJBGEP_01912,20178
GCF_000022165:AJBGEP_01913,20179
GCF_000022165:AJBGEP_01914,20180
GCF_000022165:AJBGEP_01915,20181
GCF_000022165:AJBGEP_01916,20182
GCF_000022165:AJBGEP_01917,20183
GCF_000022165:AJBGEP_01918,20184
GCF_000022165:AJBGEP_01919,20185
GCF_000022165:AJBGEP_01920,20186
GCF_000022165:AJBGEP_01921,20187
GCF_000022165:AJBGEP_01922,20188
GCF_000022165:AJBGEP_01923,20189
GCF_000022165:AJBGEP_01924,20190
GCF_000022165:AJBGEP_01925,20191
GCF_000022165:AJBGEP_01926,20192
GCF_000022165:AJBGEP_01927,20193
GCF_000022165:AJBGEP_01928,20194
GCF_000022165:AJBGEP_01929,20195
GCF_000022165:AJBGEP_01930,20196
GCF_000022165:AJBGEP_01931,20197
GCF_000022165:AJBGEP_01932,20198
GCF_000022165:AJBGEP_01933,20199
GCF_000022165:AJBGEP_01934,20200
GCF_000022165:AJBGEP_01935,20201
GCF_000022165:AJBGEP_01936,20202
GCF_000022165:AJBGEP_01937,20203
GCF_000022165:AJBGEP_01938,20204
GCF_000022165:AJBGEP_01939,20205
GCF_000022165:AJBGEP_01940,20206
GCF_000022165:AJBGEP_01941,20207
GCF_000022165:AJBGEP_01942,20208
GCF_000022165:AJBGEP_01943,20209
GCF_000022165:AJBGEP_01944,20210
GCF_000022165:AJBGEP_01945,20211
GCF_000022165:AJBGEP_01946,20212
GCF_000022165:AJBGEP_01947,20213
GCF_000022165:AJBGEP_01948,20214
GCF_000022165:AJBGEP_01949,20215
GCF_000022165:AJBGEP_01950,20216
GCF_000022165:AJBGEP_01951,20217
GCF_000022165:AJBGEP_01952,20218
GCF_000022165:AJBGEP_01953,20219
GCF_000022165:AJBGEP_01954,20220
GCF_000022165:AJBGEP_01955,20221
GCF_000022165:AJBGEP_01956,20222
GCF_000022165:AJBGEP_01957,20223
